-1784818.8329306799	  inf
-1352987.2969062687	2.41947e-01
-1349728.2020131701	2.40881e-03
-1349804.1534186308	-5.62716e-05
-1348506.8340686799	9.61117e-04
-1349974.8683713186	-1.08864e-03
-1350830.2295126894	-6.33613e-04
-1351672.5380252081	-6.23549e-04
-1352252.8841705776	-4.29354e-04
-1352375.8158735742	-9.09088e-05
-1352764.9278555582	-2.87725e-04
-1352743.0504566326	1.61724e-05
